stage,key,name,namespace,text,confidence
n013a (patch),ord:8130,,,"Sorry, I'm going to have to pull out.",layout
n013a (patch),ord:8136,,,Thank you.,layout
n013a (patch),ord:8143,,,Thanks!,layout
n013a (patch),ord:8149,,,Much obliged.,layout
n013a (patch),ord:8155,,,I'm really grateful.,layout
n013a (patch),ord:8161,,,I owe ya.,layout
n013a (patch),ord:8186,,,I appreciate it.,layout
n013a (patch),ord:8207,,,"I guess I owe you a ""thanks.""",layout
n013a (patch),ord:8213,,,"Oh, thank you!",layout
n013a (patch),ord:8222,,,Leave it to me.,layout
n013a (patch),ord:8233,,,I'll take care of it.,layout
n013a (patch),ord:8239,,,I'll handle it.,layout
n013a (patch),ord:8245,,,No worries.,layout
n013a (patch),ord:8256,,,You can leave it to me.,layout
n013a (patch),ord:8262,,,Let me handle it.,layout
n013a (patch),ord:8268,,,I'm your man!,layout
n013a (patch),ord:8279,,,I'll take this one!,layout
n013a (patch),ord:8293,,,Leave this one to me!,layout
n013a (patch),ord:8299,,,Gimme this one!,layout
n013a (patch),ord:8305,,,I've got this one.,layout
n013a (patch),ord:8321,,,Connecting.,layout
n013a (patch),ord:8327,,,I'm hooking in!,layout
n013a (patch),ord:8333,,,I'm hooking in with ya!,layout
n013a (patch),ord:8339,,,I'm connecting.,layout
n013a (patch),ord:8345,,,Commencing connectivity!,layout
n013a (patch),ord:8351,,,I'm hooking us together!,layout
n013a (patch),ord:8357,,,I'm connecting...,layout
n013a (patch),ord:8363,,,"All right, hooking in!",layout
n013a (patch),ord:8369,,,Making the connection.,layout
n013a (patch),ord:8379,,,"OK, let's hook in.",layout
n013a (patch),ord:8403,,,Mind if we connect?,layout
n013a (patch),ord:8419,,,"OK, I'm getting us connected.",layout
n013a (patch),ord:8425,,,Reload!,layout
n013a (patch),ord:8434,,,Excellent!,layout
n013a (patch),ord:8440,,,That was amazing!,layout
n013a (patch),ord:8455,,,Very good!,layout
n013a (patch),ord:8461,,,No complaints here.,layout
n013a (patch),ord:8467,,,You're good!,layout
n013a (patch),ord:8490,,,Félicitations ! Je suis contente !,layout
n013a (patch),ord:8514,,,"OK, c'mon!",layout
n013a (patch),ord:8530,,,Ready when you are.,layout
n013a (patch),ord:8536,,,"C'mon, let's go!",layout
n013a (patch),ord:8542,,,Let's go! Let's go!,layout
n013a (patch),ord:8548,,,Quit stallin'!,layout
n013a (patch),ord:8554,,,"Come on, man! Let's go!",layout
n013a (patch),ord:8584,,,"Hurry up, now!",layout
n013a (patch),ord:8601,,,All set!,layout
n013a (patch),ord:8610,,,Ready!,layout
n013a (patch),ord:8616,,,Get up there!,layout
n013a (patch),ord:8630,,,Hop to it!,layout
n013a (patch),ord:8636,,,"C'mon, hurry up!",layout
n013a (patch),ord:8642,,,Hop on already!,layout
n013a (patch),ord:8648,,,Coming?,layout
n013a (patch),ord:8669,,,Quickly!,layout
n013a (patch),ord:8692,,,"I'm not doing this for you guys, you know!",layout
n013a (patch),ord:8698,,,"I'm not doing this for you, you know!",layout
n013a (patch),ord:8715,,,KEROTAN! Go!,layout
n013a (patch),ord:8721,,,To KEROTAN.,layout
n013a (patch),ord:8727,,,Proceed to KEROTAN!,layout
n013a (patch),ord:8733,,,KEROTAN! Now!,layout
n013a (patch),ord:8739,,,Uhh... KEROTAN.,layout
n013a (patch),ord:8745,,,KEROTA-A-AN!,layout
n013a (patch),ord:8757,,,KEROTAN!,layout
n013a (patch),ord:8787,,,Uhh... GA-KO.,layout
n013a (patch),ord:8815,,,GA-KO!,layout
n013a (patch),ord:8834,,,Base 1! Move it!,layout
n013a (patch),ord:8840,,,To Base 1.,layout
n013a (patch),ord:8846,,,Proceed to Base 1!,layout
n013a (patch),ord:8852,,,Base 1! Now!,layout
n013a (patch),ord:8858,,,Uhh... Base 1.,layout
n013a (patch),ord:8883,,,Base 1!,layout
n013a (patch),ord:8903,,,Base 2! Move it!,layout
n013a (patch),ord:8909,,,To Base 2.,layout
n013a (patch),ord:8915,,,Proceed to Base 2!,layout
n013a (patch),ord:8921,,,Base 2! Now!,layout
n013a (patch),ord:8927,,,Uhh... Base 2.,layout
n013a (patch),ord:8952,,,Base 2!,layout
n013a (patch),ord:8972,,,Base 3! Move it!,layout
n013a (patch),ord:8978,,,To Base 3.,layout
n013a (patch),ord:8984,,,Proceed to Base 3!,layout
n013a (patch),ord:8990,,,Base 3! Now!,layout
n013a (patch),ord:8996,,,Uhh... Base 3.,layout
n013a (patch),ord:9021,,,Base 3!,layout
n013a (patch),ord:9041,,,Base 4! Move it!,layout
n013a (patch),ord:9047,,,To Base 4.,layout
n013a (patch),ord:9053,,,Proceed to Base 4!,layout
n013a (patch),ord:9059,,,Base 4! Now!,layout
n013a (patch),ord:9065,,,Uhh... Base 4.,layout
n013a (patch),ord:9090,,,Base 4!,layout
n013a (patch),ord:9110,,,Base 5! Move it!,layout
n013a (patch),ord:9116,,,To Base 5.,layout
n013a (patch),ord:9122,,,Proceed to Base 5!,layout
n013a (patch),ord:9128,,,Base 5! Now!,layout
n013a (patch),ord:9134,,,Uhh... Base 5.,layout
n013a (patch),ord:9159,,,Base 5!,layout
n013a (patch),ord:9168,,,Look out above!,layout
n013a (patch),ord:9174,,,Watch out up top!,layout
n013a (patch),ord:9180,,,Eyes up!,layout
n013a (patch),ord:9186,,,Look out above.,layout
n013a (patch),ord:9192,,,"Company, eyes up!",layout
n013a (patch),ord:9198,,,"Eyes up top, people!",layout
n013a (patch),ord:9204,,,Up! Look up!,layout
n013a (patch),ord:9210,,,Eyes to the skies!,layout
n013a (patch),ord:9216,,,Be careful above you!,layout
n013a (patch),ord:9230,,,En haut.,layout
n013a (patch),ord:9239,,,Maybe we should look out above us...,layout
n013a (patch),ord:9245,,,You watching above us or what!?,layout
n013a (patch),ord:9251,,,"OK, everybody look out above!",layout
n013a (patch),ord:9257,,,Look out below!,layout
n013a (patch),ord:9263,,,Watch out down below!,layout
n013a (patch),ord:9269,,,Eyes down!,layout
n013a (patch),ord:9275,,,Watch out below.,layout
n013a (patch),ord:9281,,,"Company, eyes down!",layout
n013a (patch),ord:9287,,,"Watch out below you, people!",layout
n013a (patch),ord:9293,,,Down! Look down!,layout
n013a (patch),ord:9299,,,Eyes to the ground!,layout
n013a (patch),ord:9317,,,I think we should watch out below us...,layout
n013a (patch),ord:9323,,,"Keep your eyes down, soldier!",layout
n013a (patch),ord:9329,,,Everybody watch out below you!,layout
n013a (patch),ord:9335,,,There's a trap!,layout
n013a (patch),ord:9341,,,Trap! Careful!,layout
n013a (patch),ord:9347,,,Trap!,layout
n013a (patch),ord:9353,,,Watch the trap.,layout
n013a (patch),ord:9359,,,Trap in the vicinity!,layout
n013a (patch),ord:9365,,,Trap over here!,layout
n013a (patch),ord:9371,,,It's a trap...,layout
n013a (patch),ord:9377,,,Don't overlook the trap!,layout
n013a (patch),ord:9386,,,Watch out for the trap!,layout
n013a (patch),ord:9397,,,It could be a t-trap...,layout
n013a (patch),ord:9408,,,"Trap! Everyone, be careful!",layout
n013a (patch),ord:9414,,,Watch for boxes!,layout
n013a (patch),ord:9420,,,Careful of those boxes!,layout
n013a (patch),ord:9436,,,Maintain box vigilance!,layout
n013a (patch),ord:9442,,,These boxes are the worst!,layout
n013a (patch),ord:9448,,,W-watch for boxes...,layout
n013a (patch),ord:9454,,,Don't let the boxes fool ya!,layout
n013a (patch),ord:9462,,,Be vigilant for boxes!,layout
n013a (patch),ord:9468,,,Check the boxes!,layout
n013a (patch),ord:9474,,,M-maybe they're hiding in the boxes...,layout
n013a (patch),ord:9480,,,You watching those boxes!?,layout
n013a (patch),ord:9491,,,Go all out!,layout
n013a (patch),ord:9502,,,Give 'em hell!,layout
n013a (patch),ord:9508,,,Go for it.,layout
n013a (patch),ord:9514,,,Take no prisoners!,layout
n013a (patch),ord:9520,,,Come get some!,layout
n013a (patch),ord:9526,,,Give it all you got?,layout
n013a (patch),ord:9532,,,Show 'em who's boss!,layout
n013a (patch),ord:9543,,,Let's go all out!,layout
n013a (patch),ord:9549,,,Show 'em what you got!,layout
n013a (patch),ord:9555,,,Let's do this.,layout
n013a (patch),ord:9561,,,No holding back now!,layout
n013a (patch),ord:9567,,,Go kick some tail!,layout
n013a (patch),ord:9573,,,You think we should go all out?,layout
n013a (patch),ord:9584,,,Here we go...,layout
n013a (patch),ord:9590,,,Use caution.,layout
n013a (patch),ord:9596,,,Be careful here.,layout
n013a (patch),ord:9602,,,Quiet down.,layout
n013a (patch),ord:9608,,,"Careful, now.",layout
n013a (patch),ord:9614,,,Proceed with caution!,layout
n013a (patch),ord:9620,,,Everybody chill out.,layout
n013a (patch),ord:9626,,,Can we all be quiet now?,layout
n013a (patch),ord:9632,,,"Careful, people...",layout
n013a (patch),ord:9643,,,Careful!,layout
n013a (patch),ord:9651,,,"Careful, everyone!",layout
n013a (patch),ord:9657,,,Please... keep it down...,layout
n013a (patch),ord:9668,,,We have to be careful...,layout
n013a (patch),ord:9674,,,Setting SOP DESTAB!,layout
n013a (patch),ord:9680,,,Setting SOP DESTAB now!,layout
n013a (patch),ord:9686,,,How about this? SOP DESTAB!,layout
n013a (patch),ord:9697,,,SOP DESTAB deployed!,layout
n013a (patch),ord:9703,,,Here it comes!SOP DESTAB!,layout
n013a (patch),ord:9709,,,D-deploying SOP DESTAB...,layout
n013a (patch),ord:9715,,,SOP DESTAB right here!,layout
n013a (patch),ord:9721,,,I'm setting it! SOP DESTAB!,layout
n013a (patch),ord:9737,,,SOP DESTAB comin' up!,layout
n013a (patch),ord:9743,,,S-setting SOP DESTAB...,layout
n013a (patch),ord:9753,,,"Setting SOP DESTAB! There, done!",layout
n013a (patch),ord:9759,,,I'll act as a decoy.,layout
n013a (patch),ord:9765,,,I'll be a decoy.,layout
n013a (patch),ord:9771,,,"Here, I'll be a decoy!",layout
n013a (patch),ord:9777,,,I'll act as bait.,layout
n013a (patch),ord:9786,,,I got your decoy right here!,layout
n013a (patch),ord:9792,,,I g-guess I'll be a d-decoy!,layout
n013a (patch),ord:9798,,,I call decoy!,layout
n013a (patch),ord:9816,,,"Decoy, comin' right up!",layout
n013a (patch),ord:9827,,,"Hmph. Fine, I'll be a decoy.",layout
n013a (patch),ord:9833,,,"No, let me be the decoy!",layout
n013a (patch),ord:9839,,,That was close...,layout
n013a (patch),ord:9845,,,"Whoa, that was a close one!",layout
n013a (patch),ord:9851,,,"Whew, almost got me!",layout
n013a (patch),ord:9857,,,By the skin of my teeth...,layout
n013a (patch),ord:9863,,,Crisis averted!,layout
n013a (patch),ord:9869,,,"Damn, almost bought it there!",layout
n013a (patch),ord:9875,,,I thought I was a goner...,layout
n013a (patch),ord:9881,,,"Hey, you trying to kill me?",layout
n013a (patch),ord:9887,,,That was too close...,layout
n013a (patch),ord:9893,,,That was close!,layout
n013a (patch),ord:9899,,,"Whew, just in time!",layout
n013a (patch),ord:9905,,,Close call.,layout
n013a (patch),ord:9913,,,Holy hell!,layout
n013a (patch),ord:9919,,,I thought I was done for sure...,layout
n013a (patch),ord:9925,,,I could've bit the dust there!,layout
n013a (patch),ord:9931,,,Geez... I thought I was done for!,layout
n013a (patch),ord:9937,,,Now!,layout
n013a (patch),ord:9943,,,This is me!,layout
n013a (patch),ord:9954,,,Now it's my turn.,layout
n013a (patch),ord:9960,,,We've got them now!,layout
n013a (patch),ord:9966,,,Say goodnight!,layout
n013a (patch),ord:9972,,,Now's our chance!,layout
n013a (patch),ord:9978,,,It's all over!,layout
n013a (patch),ord:10004,,,N-now or n-never...,layout
n013a (patch),ord:10015,,,There's no time.,layout
n013a (patch),ord:10021,,,We're out of time!,layout
n013a (patch),ord:10027,,,Time's running out!,layout
n013a (patch),ord:10038,,,We have no time to lose!,layout
n013a (patch),ord:10044,,,Time's up!,layout
n013a (patch),ord:10050,,,There's no time...,layout
n013a (patch),ord:10056,,,"Time's up, boys!",layout
n013a (patch),ord:10065,,,"Time is short, men!",layout
n013a (patch),ord:10075,,,"C'mon, there's no more time!",layout
n013a (patch),ord:10081,,,"Oh, time's running out...",layout
n013a (patch),ord:10087,,,I've been scanned!,layout
n013a (patch),ord:10108,,,The enemy scanned me!,layout
n013a (patch),ord:10114,,,Bastards scanned me!,layout
n013a (patch),ord:10146,,,"Crap, I got scanned!",layout
n013a (patch),ord:10152,,,"On no, I've been scanned!",layout
n013a (patch),ord:10158,,,I've been captured!,layout
n013a (patch),ord:10186,,,"Dammit, I got captured!",layout
n013a (patch),ord:10216,,,No... l-let go of meee...!,layout
n013a (patch),ord:10222,,,"Ugh, I got caught!",layout
n013a (patch),ord:10228,,,"Ew, don't capture me!",layout
n013a (patch),ord:10234,,,"Hey, what are you doing?",layout
n013a (patch),ord:10240,,,What do you think you're doing?,layout
n013a (patch),ord:10246,,,What's your problem?,layout
n013a (patch),ord:10252,,,What exactly are you up to?,layout
n013a (patch),ord:10258,,,What's the meaning of this?,layout
n013a (patch),ord:10264,,,"Hey jerk, what's the deal?",layout
n013a (patch),ord:10270,,,"Hey, what's gotten into you?",layout
n013a (patch),ord:10276,,,Wha? What's wrong with you!?,layout
n013a (patch),ord:10282,,,"Hey, stop that!",layout
n013a (patch),ord:10296,,,What's with you?,layout
n013a (patch),ord:10305,,,"What's your problem, jerk?",layout
n013a (patch),ord:10311,,,No! Don't do that!!,layout
n013a (patch),ord:10317,,,What're you trying to do!?,layout
n013a (patch),ord:10323,,,What are you doing? Nooo...!!,layout
n013a (patch),ord:10340,,,Lift me up!,layout
n013a (patch),ord:10346,,,Help me up.,layout
n013a (patch),ord:10359,,,Can I get a lift?,layout
n013a (patch),ord:10365,,,Mind giving me a boost!,layout
n013a (patch),ord:10373,,,I want a boost!,layout
n013a (patch),ord:10388,,,Up! Up!,layout
n013a (patch),ord:10394,,,"Please, I need a lift!",layout
n013a (patch),ord:10400,,,Hurry up and give me a boost!,layout
n013a (patch),ord:10406,,,"Come on, give me a boost.",layout
n013a (patch),ord:10412,,,Easy win!,layout
n013a (patch),ord:10427,,,That oughta do it.,layout
n013a (patch),ord:10433,,,Total victory is ours!,layout
n013a (patch),ord:10439,,,Piece of cake!,layout
n013a (patch),ord:10445,,,Easy win... I guess.,layout
n013a (patch),ord:10451,,,"Well, whaddya know - we won.",layout
n013a (patch),ord:10462,,,Too easy!,layout
n013a (patch),ord:10469,,,Heh heh heh.,layout
n013a (patch),ord:10480,,,Well that was an anticlimax!,layout
n013a (patch),ord:10486,,,I'm glad it's over...,layout
n013a (patch),ord:10492,,,"Easy win, huh?",layout
n013a (patch),ord:10498,,,Wow! That was great!,layout
n013a (patch),ord:10504,,,This sucks!,layout
n013a (patch),ord:10510,,,We could've won!,layout
n013a (patch),ord:10526,,,We fell slightly short of our goal.,layout
n013a (patch),ord:10532,,,Damn it...,layout
n013a (patch),ord:10538,,,I knew this was gonna happen...,layout
n013a (patch),ord:10544,,,Hmph. This hurts...,layout
n013a (patch),ord:10552,,,We were so close!,layout
n013a (patch),ord:10568,,,"So close, yet so far...",layout
n013a (patch),ord:10574,,,They got us pretty good...,layout
n013a (patch),ord:10580,,,Terribly unfortunate...,layout
n013a (patch),ord:10586,,,"C'mon, pull yourselves together!",layout
n013a (patch),ord:10592,,,Aww... I can't believe it...,layout
n013a (patch),ord:10598,,,We were terrible...,layout
n013a (patch),ord:10604,,,Next time for sure!,layout
n013a (patch),ord:10610,,,How could this happen!?,layout
n013a (patch),ord:10616,,,That was pretty ugly.,layout
n013a (patch),ord:10622,,,We were completely outmatched.,layout
n013a (patch),ord:10628,,,We looked like chumps out there!,layout
n013a (patch),ord:10634,,,We just couldn't cut it...,layout
n013a (patch),ord:10640,,,We got shredded...,layout
n013a (patch),ord:10650,,,We were awwwwful!,layout
n013a (patch),ord:10656,,,Embarrassing.,layout
